15172890, u'OkStateLibrary',8.39928E+17, u'@Camry_Ann If you have concerns with a fine you can always talk to our Billing Coordinator. Just ask for her at the Circulation Desk.',0,0
15172890, u'OkStateLibrary',8.39937E+17, u'Heads up: The Library will close at 6 p.m. tomorrow. Watch out for more changes in hours for the upcoming week. https://t.co/ysBGIZBdv4',0,0
15172890, u'OkStateLibrary',8.36616E+17, u'Get recognized for your innovative mind! Enter projects for a chance to win $1000 in the Library Creativity Award! https://t.co/Jf2sNiSu1A',1,0
15172890, u'OkStateLibrary',8.36616E+17, u'Get recognized for your innovative mind! Enter projects for a chance to win $1000 in the Library Creativity Award! https://t.co/Jf2sNiSu1A',2,0
15172890, u'OkStateLibrary',8.37406E+17, u'#NoonConcert is in one week! Our amazing @OKStateMusic students will perform Trumpet Ensembles &amp; Piano Solos in the Browsing Room!',1,1
15172890, u'OkStateLibrary',8.39527E+17," u""Honor #InternationalWomensDay by delving into our Oklahoma Women's Hall of Fame Oral History Project. https://t.co/FbMfYaKBNK""",1,1
15172890, u'OkStateLibrary',8.3953E+17," u""Tomorrow's #NoonConcert will feature Trumpet Ensembles and Piano Solos. Bring your friends and your lunch. You won't want to miss it!""",1,2
15172890, u'OkStateLibrary',8.39872E+17, u'See you in the Browsing Room for #NoonConcert! @OKStateMusic students will be performing Trumpet Ensembles &amp; Piano Solos!',1,0
21799699, u'Amer. Library Assn.',8.36245E+17, u'Top 5 myths about National Library Legislative Day https://t.co/87tSL3QiFR https://t.co/0GT4dhRY09',0,0
21799699, u'Amer. Library Assn.',8.36247E+17, u'Lots of smart young @umsi students tackling projects at ALA this week thanks to our librarian  Karen Muller.\u2026 https://t.co/BCazN4Cqby',0,0
21799699, u'Amer. Library Assn.',8.36265E+17, u'@TopekaLibrary is 1 of  3 libraries in pilot program to improve #digitalliteracy https://t.co/PtrUQtwkEI #connect2compete @CoxComm',0,0
21799699, u'Amer. Library Assn.',8.36312E+17, u'Free webinar on March 14: Using the #LibrariesTransform campaign. Sponsored by NNLM  but all are welcome.\u2026 https://t.co/o8f7i1j1SE',0,0
21799699, u'Amer. Library Assn.',8.36321E+17," u'""We should have access to a free market of ideas"" -  @brandingbrand  of @ColorOfChange at today\'s #NetNeutrality briefing'",0,0
21799699, u'Amer. Library Assn.',8.36591E+17, u'Nothing better than library checkout smiles. Great way to start the day! https://t.co/yhB6pntrHU',0,0
21799699, u'Amer. Library Assn.',8.36595E+17, u'Stay up to date on intellectual freedom news. Subscribe to the @OIF newsletter.  #FirstAmendment https://t.co/wjBmENabTc',0,0
21799699, u'Amer. Library Assn.',8.36665E+17, u'Innovative partnerships bring fast casual to @BoulderLibrary: https://t.co/gbgaV7HBRz #libraryofthefuture\u2026 https://t.co/SdeLOi8gFA',0,0
21799699, u'Amer. Library Assn.',8.36683E+17, u'#LibrariesTransform Indiana. https://t.co/YJ3RFS4IDN',0,0
21799699, u'Amer. Library Assn.',8.37329E+17, u'@sspaz1000 Please email ccoleman@ala.org',0,0
21799699, u'Amer. Library Assn.',8.37358E+17," u""Lou Reed's archives are going to @nypl. Today would have been his 75th birthday. via @NewYorker https://t.co/JSG7Pe0raO""",0,0
21799699, u'Amer. Library Assn.',8.37377E+17, u'#TBT to 5 women who stood up for the public\u2019s right to know (+ mark your calendars for #SunshineWeek on March 15)\u2026 https://t.co/CIIkGafsNH',0,0
21799699, u'Amer. Library Assn.',8.37395E+17, u'Get ready for #NationalLibraryWeek w/ print &amp; digital PSAs featuring  Julie Foudy. https://t.co/lPesInWUFw #LibrariesTransform',0,0
21799699, u'Amer. Library Assn.',8.37413E+17, u'Check out the library goings-on at #ECCC2017 ! Pro Panels  Librarian Photo Ops  Pop-Up Library and more! #ECCCLIB https://t.co/uA20xeVTPO',0,0
21799699, u'Amer. Library Assn.',8.37424E+17," u""@Babydok123  Many libraries have homework help programs  but ALA doesn't collect this sort of information about individual libraries.""",0,0
21799699, u'Amer. Library Assn.',8.37442E+17, u'@laurawbush @LauraBushFdn Thank you for all your great work on behalf of      America\u2019s libraries. https://t.co/sEuAq2QPS2',0,0
21799699, u'Amer. Library Assn.',8.3766E+17, u'Who says paper dolls are just for girls? https://t.co/JcNhmrKp4M #programminglibrarian',0,0
21799699, u'Amer. Library Assn.',8.37728E+17, u'ALA Members Say it Best! Check out what Kareen Turner has to say about ALA below &amp; read more member quotes here:\u2026 https://t.co/6SW5BYjGpQ',0,0
21799699, u'Amer. Library Assn.',8.3774E+17, u'Still undecided? ALA elections open on March 13th. https://t.co/9svKDOr0jU',0,0
21799699, u'Amer. Library Assn.',8.37755E+17, u'And the James Madison Award goes to\u2026 @SenatorTester https://t.co/le6pDqvVgo',0,0
21799699, u'Amer. Library Assn.',8.3776E+17, u'Attending @emeraldcitycon today? Make sure to drop by the popup library for their photo op! #ECCC #ECCClib https://t.co/4S36RMM7X6',0,0
21799699, u'Amer. Library Assn.',8.37786E+17, u'Looking good  #ECCC2017 Librarians! #eccclib https://t.co/hWElCGOLC3',0,0
21799699, u'Amer. Library Assn.',8.37801E+17, u'Kudos to the librarians who created a pop-up library at @emeraldcitycon. #ECCC #ECCCLIB  https://t.co/gzi5swdgQE',0,0
21799699, u'Amer. Library Assn.',8.39439E+17," u""It's #InternationalWomensDay We can all accelerate gender parity #BeBoldForChange #IWD2017 https://t.co/fqPLImEZ7P\u2026 https://t.co/JaVS2bDM5S""",0,0
21799699, u'Amer. Library Assn.',8.39506E+17, u'Want to hear about libraries #readytocode? Join the @ALAlibrary libraries #readytocode Tweetchat Friday 3-10 at 3:30ET for #TTW17',0,0
21799699, u'Amer. Library Assn.',8.39521E+17, u'Check out the ALA Council Candidate Sorter. Thanks  @ThatAndromeda! https://t.co/4Yyzi3C2Ql',0,0
21799699, u'Amer. Library Assn.',8.39529E+17, u'How does gaming promote computational thinking skills? Tell us what you think #TTW17 @youthandtech @ALALibrary #readytocode #thetessera',0,0
21799699, u'Amer. Library Assn.',8.39542E+17," u""Where would be without Pura Belpre  @nypl's first Puerto Rican librarian  who brought Spanish to the shelves?\u2026 https://t.co/g7OMJ8I7Fd""",0,0
21799699, u'Amer. Library Assn.',8.39555E+17," u""If you're looking for a computer game to help your teens get #readytocode  check out #thetessera #ttw17 -  https://t.co/yDy14Pt5Yc""",0,0
21799699, u'Amer. Library Assn.',8.39567E+17, u'Will you try #thetessera during #TTW17? Solve the challenge puzzles and share @youthandtech@ALALibrary #readytocode https://t.co/Csp5qVXy5t',0,0
21799699, u'Amer. Library Assn.',8.39589E+17, u'Some lovely tributes to the Women of Library History from the ALA Feminist Task Force https://t.co/aYo3C4iBrw  #InternationalWomensDay',0,0
21799699, u'Amer. Library Assn.',8.39612E+17, u'Where would we be without Dr. Carla Hayden  14th @LibnOfCongress?  #InternationalWomensDay https://t.co/FHCiliE0fg',0,0
21799699, u'Amer. Library Assn.',8.39854E+17, u'How can you get your teens involved with community issues? How can they use technology to solve community challenges? #readytocode #TTW17',0,0
21799699, u'Amer. Library Assn.',8.39884E+17, u'As much as we love #SanAntonio  it\u2019s just not going to be a popular conference if the Texas bill passes.\u2014Julie Toda\u2026 https://t.co/ryRpprVFMi',0,0
21799699, u'Amer. Library Assn.',8.39885E+17, u'Going to @sxsw? Drop by our #librariestransform booth (#441) during the Trade Show 3/12-15! Details\u2026 https://t.co/h735k0O7U9',0,0
21799699, u'Amer. Library Assn.',8.39914E+17, u'Join the @ALAlibrary libraries #readytocode Tweetchat Fri 3-10/3:30 ET to celebrate library coding #YYW17. Participate with #readytocode',0,0
21799699, u'Amer. Library Assn.',8.35198E+17," u""We've compiled some of our favorite resources to help #libraries fight #fakenews. https://t.co/H7Q5QwhoUw #programminglibrarian""",62,61
21799699, u'Amer. Library Assn.',8.35198E+17," u""We've compiled some of our favorite resources to help #libraries fight #fakenews. https://t.co/H7Q5QwhoUw #programminglibrarian""",63,62
21799699, u'Amer. Library Assn.',8.36245E+17, u'Top 5 myths about National Library Legislative Day https://t.co/87tSL3QiFR https://t.co/0GT4dhRY09',1,0
21799699, u'Amer. Library Assn.',8.36245E+17, u'Top 5 myths about National Library Legislative Day https://t.co/87tSL3QiFR https://t.co/0GT4dhRY09',2,0
21799699, u'Amer. Library Assn.',8.36245E+17, u'Top 5 myths about National Library Legislative Day https://t.co/87tSL3QiFR https://t.co/0GT4dhRY09',3,0
21799699, u'Amer. Library Assn.',8.36247E+17, u'Lots of smart young @umsi students tackling projects at ALA this week thanks to our librarian  Karen Muller.\u2026 https://t.co/BCazN4Cqby',1,2
21799699, u'Amer. Library Assn.',8.36245E+17, u'Top 5 myths about National Library Legislative Day https://t.co/87tSL3QiFR https://t.co/0GT4dhRY09',5,4
21799699, u'Amer. Library Assn.',8.26193E+17, u'ALA opposes new administration policies that contradict core values https://t.co/oMPZYuta8v #librariesrespond',328,373
21799699, u'Amer. Library Assn.',8.36245E+17, u'Top 5 myths about National Library Legislative Day https://t.co/87tSL3QiFR https://t.co/0GT4dhRY09',6,8
21799699, u'Amer. Library Assn.',8.36245E+17, u'Top 5 myths about National Library Legislative Day https://t.co/87tSL3QiFR https://t.co/0GT4dhRY09',8,8
21799699, u'Amer. Library Assn.',8.36245E+17, u'Top 5 myths about National Library Legislative Day https://t.co/87tSL3QiFR https://t.co/0GT4dhRY09',9,8
21799699, u'Amer. Library Assn.',8.36247E+17, u'Lots of smart young @umsi students tackling projects at ALA this week thanks to our librarian  Karen Muller.\u2026 https://t.co/BCazN4Cqby',2,4
21799699, u'Amer. Library Assn.',8.35198E+17," u""We've compiled some of our favorite resources to help #libraries fight #fakenews. https://t.co/H7Q5QwhoUw #programminglibrarian""",65,62
21799699, u'Amer. Library Assn.',8.3519E+17, u'Read the press release: ALA and @CoxComm partner to narrow #digitaldivide for low-income families\u2026 https://t.co/O0QAyqLRZp',14,9
21799699, u'Amer. Library Assn.',8.36245E+17, u'Top 5 myths about National Library Legislative Day https://t.co/87tSL3QiFR https://t.co/0GT4dhRY09',10,12
21799699, u'Amer. Library Assn.',8.35183E+17, u'@ALA_PLA Felton Thomas: This partnership supports lifelong learning and economic opportunity for all.\u2026 https://t.co/CgB1DOKyBh',6,6
21799699, u'Amer. Library Assn.',8.33035E+17, u'\u201cBooks were like currency in my life.\u201d\nCheck out what W. Kamau Bell has to say on the power of books. #alam17 https://t.co/myMeEhTgsd',13,16
21799699, u'Amer. Library Assn.',8.36312E+17, u'Free webinar on March 14: Using the #LibrariesTransform campaign. Sponsored by NNLM  but all are welcome.\u2026 https://t.co/o8f7i1j1SE',1,3
21799699, u'Amer. Library Assn.',8.36312E+17, u'Free webinar on March 14: Using the #LibrariesTransform campaign. Sponsored by NNLM  but all are welcome.\u2026 https://t.co/o8f7i1j1SE',2,3
21799699, u'Amer. Library Assn.',8.36245E+17, u'Top 5 myths about National Library Legislative Day https://t.co/87tSL3QiFR https://t.co/0GT4dhRY09',11,12
21799699, u'Amer. Library Assn.',8.36321E+17," u'""We should have access to a free market of ideas"" -  @brandingbrand  of @ColorOfChange at today\'s #NetNeutrality briefing'",1,4
21799699, u'Amer. Library Assn.',8.36321E+17," u'""We should have access to a free market of ideas"" -  @brandingbrand  of @ColorOfChange at today\'s #NetNeutrality briefing'",2,5
21799699, u'Amer. Library Assn.',8.36312E+17, u'Free webinar on March 14: Using the #LibrariesTransform campaign. Sponsored by NNLM  but all are welcome.\u2026 https://t.co/o8f7i1j1SE',3,4
21799699, u'Amer. Library Assn.',8.36312E+17, u'Free webinar on March 14: Using the #LibrariesTransform campaign. Sponsored by NNLM  but all are welcome.\u2026 https://t.co/o8f7i1j1SE',4,4
21799699, u'Amer. Library Assn.',8.35131E+17, u'ALA strongly protests rollback of protections for our nation\u2019s #transgender students  https://t.co/OHBytRKMR3 https://t.co/lNXDGWvp8N',77,85
21799699, u'Amer. Library Assn.',8.36321E+17," u'""We should have access to a free market of ideas"" -  @brandingbrand  of @ColorOfChange at today\'s #NetNeutrality briefing'",3,6
21799699, u'Amer. Library Assn.',8.36321E+17," u'""We should have access to a free market of ideas"" -  @brandingbrand  of @ColorOfChange at today\'s #NetNeutrality briefing'",4,6
21799699, u'Amer. Library Assn.',8.32718E+17, u'Public libraries offer the only no-fee Internet access in over 60% of all communities. #DayofFacts\u2026 https://t.co/hq44ctAjny',210,197
21799699, u'Amer. Library Assn.',8.19913E+17, u'Innovative lending program lets @yllibrary patrons unplug their music! https://t.co/2Xq1wTdH1L #libraryofthefuture\u2026 https://t.co/Gda8O24doN',4,3
21799699, u'Amer. Library Assn.',8.34806E+17, u'#TBT to our resolution on #OpenInternet and #NetNeutrality from 2014. Read more here: https://t.co/OEmVoNhKcE https://t.co/q0Cxc7lptS',6,9
21799699, u'Amer. Library Assn.',8.32718E+17, u'Public libraries offer the only no-fee Internet access in over 60% of all communities. #DayofFacts\u2026 https://t.co/hq44ctAjny',211,197
21799699, u'Amer. Library Assn.',8.35183E+17, u'@ALA_PLA Felton Thomas: This partnership supports lifelong learning and economic opportunity for all.\u2026 https://t.co/CgB1DOKyBh',7,7
21799699, u'Amer. Library Assn.',8.36245E+17, u'Top 5 myths about National Library Legislative Day https://t.co/87tSL3QiFR https://t.co/0GT4dhRY09',12,13
21799699, u'Amer. Library Assn.',8.36245E+17, u'Top 5 myths about National Library Legislative Day https://t.co/87tSL3QiFR https://t.co/0GT4dhRY09',13,14
21799699, u'Amer. Library Assn.',8.36312E+17, u'Free webinar on March 14: Using the #LibrariesTransform campaign. Sponsored by NNLM  but all are welcome.\u2026 https://t.co/o8f7i1j1SE',5,9
21799699, u'Amer. Library Assn.',8.36321E+17," u'""We should have access to a free market of ideas"" -  @brandingbrand  of @ColorOfChange at today\'s #NetNeutrality briefing'",5,8
21799699, u'Amer. Library Assn.',8.36245E+17, u'Top 5 myths about National Library Legislative Day https://t.co/87tSL3QiFR https://t.co/0GT4dhRY09',14,14
21799699, u'Amer. Library Assn.',8.36312E+17, u'Free webinar on March 14: Using the #LibrariesTransform campaign. Sponsored by NNLM  but all are welcome.\u2026 https://t.co/o8f7i1j1SE',6,9
21799699, u'Amer. Library Assn.',8.32718E+17, u'Public libraries offer the only no-fee Internet access in over 60% of all communities. #DayofFacts\u2026 https://t.co/hq44ctAjny',212,198
21799699, u'Amer. Library Assn.',8.35537E+17," u""We're gearing up for the 2017 ALA election https://t.co/vwpgEVVRD1""",4,5
21799699, u'Amer. Library Assn.',8.36591E+17, u'Nothing better than library checkout smiles. Great way to start the day! https://t.co/yhB6pntrHU',1,1
21799699, u'Amer. Library Assn.',8.36591E+17, u'Nothing better than library checkout smiles. Great way to start the day! https://t.co/yhB6pntrHU',2,2
21799699, u'Amer. Library Assn.',8.36591E+17, u'Nothing better than library checkout smiles. Great way to start the day! https://t.co/yhB6pntrHU',3,2
21799699, u'Amer. Library Assn.',8.36591E+17, u'Nothing better than library checkout smiles. Great way to start the day! https://t.co/yhB6pntrHU',4,15
21799699, u'Amer. Library Assn.',8.36591E+17, u'Nothing better than library checkout smiles. Great way to start the day! https://t.co/yhB6pntrHU',5,18
21799699, u'Amer. Library Assn.',8.36595E+17, u'Stay up to date on intellectual freedom news. Subscribe to the @OIF newsletter.  #FirstAmendment https://t.co/wjBmENabTc',1,3
21799699, u'Amer. Library Assn.',8.36591E+17, u'Nothing better than library checkout smiles. Great way to start the day! https://t.co/yhB6pntrHU',6,21
21799699, u'Amer. Library Assn.',8.36591E+17, u'Nothing better than library checkout smiles. Great way to start the day! https://t.co/yhB6pntrHU',7,23
21799699, u'Amer. Library Assn.',8.36591E+17, u'Nothing better than library checkout smiles. Great way to start the day! https://t.co/yhB6pntrHU',8,24
21799699, u'Amer. Library Assn.',8.32661E+17," u""80% of middle schoolers can't tell the difference btw sponsored content &amp; real news. https://t.co/pe5urrp3ly\u2026 https://t.co/NnqdU4W6Cm""",258,194
21799699, u'Amer. Library Assn.',8.36321E+17," u'""We should have access to a free market of ideas"" -  @brandingbrand  of @ColorOfChange at today\'s #NetNeutrality briefing'",6,8
21799699, u'Amer. Library Assn.',8.36247E+17, u'Lots of smart young @umsi students tackling projects at ALA this week thanks to our librarian  Karen Muller.\u2026 https://t.co/BCazN4Cqby',3,10
21799699, u'Amer. Library Assn.',8.36591E+17, u'Nothing better than library checkout smiles. Great way to start the day! https://t.co/yhB6pntrHU',9,32
21799699, u'Amer. Library Assn.',8.36591E+17, u'Nothing better than library checkout smiles. Great way to start the day! https://t.co/yhB6pntrHU',10,32
21799699, u'Amer. Library Assn.',8.36591E+17, u'Nothing better than library checkout smiles. Great way to start the day! https://t.co/yhB6pntrHU',12,39
21799699, u'Amer. Library Assn.',8.36665E+17, u'Innovative partnerships bring fast casual to @BoulderLibrary: https://t.co/gbgaV7HBRz #libraryofthefuture\u2026 https://t.co/SdeLOi8gFA',1,3
21799699, u'Amer. Library Assn.',8.36665E+17, u'Innovative partnerships bring fast casual to @BoulderLibrary: https://t.co/gbgaV7HBRz #libraryofthefuture\u2026 https://t.co/SdeLOi8gFA',1,5
21799699, u'Amer. Library Assn.',8.36312E+17, u'Free webinar on March 14: Using the #LibrariesTransform campaign. Sponsored by NNLM  but all are welcome.\u2026 https://t.co/o8f7i1j1SE',7,10
21799699, u'Amer. Library Assn.',8.36665E+17, u'Innovative partnerships bring fast casual to @BoulderLibrary: https://t.co/gbgaV7HBRz #libraryofthefuture\u2026 https://t.co/SdeLOi8gFA',2,6
21799699, u'Amer. Library Assn.',8.36683E+17, u'#LibrariesTransform Indiana. https://t.co/YJ3RFS4IDN',1,1
21799699, u'Amer. Library Assn.',8.36683E+17, u'#LibrariesTransform Indiana. https://t.co/YJ3RFS4IDN',2,2
21799699, u'Amer. Library Assn.',8.36595E+17, u'Stay up to date on intellectual freedom news. Subscribe to the @OIF newsletter.  #FirstAmendment https://t.co/wjBmENabTc',3,5
21799699, u'Amer. Library Assn.',8.36683E+17, u'#LibrariesTransform Indiana. https://t.co/YJ3RFS4IDN',3,4
21799699, u'Amer. Library Assn.',8.36683E+17, u'#LibrariesTransform Indiana. https://t.co/YJ3RFS4IDN',4,6
21799699, u'Amer. Library Assn.',8.36683E+17, u'#LibrariesTransform Indiana. https://t.co/YJ3RFS4IDN',5,10
21799699, u'Amer. Library Assn.',8.36972E+17, u'The March/April issue of @amlibraries  is live! Read the whole issue here: https://t.co/6UUJckKEa6 or by article:\u2026 https://t.co/NL9jd6EZKD',15,20
21799699, u'Amer. Library Assn.',8.36972E+17, u'The March/April issue of @amlibraries  is live! Read the whole issue here: https://t.co/6UUJckKEa6 or by article:\u2026 https://t.co/NL9jd6EZKD',16,21
21799699, u'Amer. Library Assn.',8.35131E+17, u'ALA strongly protests rollback of protections for our nation\u2019s #transgender students  https://t.co/OHBytRKMR3 https://t.co/lNXDGWvp8N',78,86
21799699, u'Amer. Library Assn.',8.36972E+17, u'The March/April issue of @amlibraries  is live! Read the whole issue here: https://t.co/6UUJckKEa6 or by article:\u2026 https://t.co/NL9jd6EZKD',17,21
21799699, u'Amer. Library Assn.',8.37358E+17," u""Lou Reed's archives are going to @nypl. Today would have been his 75th birthday. via @NewYorker https://t.co/JSG7Pe0raO""",1,0
21799699, u'Amer. Library Assn.',8.37358E+17," u""Lou Reed's archives are going to @nypl. Today would have been his 75th birthday. via @NewYorker https://t.co/JSG7Pe0raO""",2,5
21799699, u'Amer. Library Assn.',8.37358E+17," u""Lou Reed's archives are going to @nypl. Today would have been his 75th birthday. via @NewYorker https://t.co/JSG7Pe0raO""",3,7
21799699, u'Amer. Library Assn.',8.37358E+17," u""Lou Reed's archives are going to @nypl. Today would have been his 75th birthday. via @NewYorker https://t.co/JSG7Pe0raO""",4,7
21799699, u'Amer. Library Assn.',8.37358E+17," u""Lou Reed's archives are going to @nypl. Today would have been his 75th birthday. via @NewYorker https://t.co/JSG7Pe0raO""",6,9
21799699, u'Amer. Library Assn.',8.37358E+17," u""Lou Reed's archives are going to @nypl. Today would have been his 75th birthday. via @NewYorker https://t.co/JSG7Pe0raO""",7,10
21799699, u'Amer. Library Assn.',8.37058E+17, u'A great resource to share\u2013at home  at your library  in your local community  and on social media.\u2026 https://t.co/o2W9C07Tqf',15,27
21799699, u'Amer. Library Assn.',8.37058E+17, u'A great resource to share\u2013at home  at your library  in your local community  and on social media.\u2026 https://t.co/o2W9C07Tqf',16,27
21799699, u'Amer. Library Assn.',8.37358E+17," u""Lou Reed's archives are going to @nypl. Today would have been his 75th birthday. via @NewYorker https://t.co/JSG7Pe0raO""",8,16
21799699, u'Amer. Library Assn.',8.37377E+17, u'#TBT to 5 women who stood up for the public\u2019s right to know (+ mark your calendars for #SunshineWeek on March 15)\u2026 https://t.co/CIIkGafsNH',1,0
21799699, u'Amer. Library Assn.',8.37377E+17, u'#TBT to 5 women who stood up for the public\u2019s right to know (+ mark your calendars for #SunshineWeek on March 15)\u2026 https://t.co/CIIkGafsNH',2,2
21799699, u'Amer. Library Assn.',8.37358E+17," u""Lou Reed's archives are going to @nypl. Today would have been his 75th birthday. via @NewYorker https://t.co/JSG7Pe0raO""",9,18
21799699, u'Amer. Library Assn.',8.37377E+17, u'#TBT to 5 women who stood up for the public\u2019s right to know (+ mark your calendars for #SunshineWeek on March 15)\u2026 https://t.co/CIIkGafsNH',3,4
21799699, u'Amer. Library Assn.',8.37358E+17," u""Lou Reed's archives are going to @nypl. Today would have been his 75th birthday. via @NewYorker https://t.co/JSG7Pe0raO""",10,18
21799699, u'Amer. Library Assn.',8.36972E+17, u'The March/April issue of @amlibraries  is live! Read the whole issue here: https://t.co/6UUJckKEa6 or by article:\u2026 https://t.co/NL9jd6EZKD',18,21
21799699, u'Amer. Library Assn.',8.37395E+17, u'Get ready for #NationalLibraryWeek w/ print &amp; digital PSAs featuring  Julie Foudy. https://t.co/lPesInWUFw #LibrariesTransform',1,2
21799699, u'Amer. Library Assn.',8.37058E+17, u'A great resource to share\u2013at home  at your library  in your local community  and on social media.\u2026 https://t.co/o2W9C07Tqf',17,27
21799699, u'Amer. Library Assn.',8.32304E+17," u'#TBT to 1987  when the ALA Council passed the \u201cResolution on Misinformation to Citizens."" https://t.co/8qYt0wpPFf https://t.co/gAcpZ0R72B'",52,55
21799699, u'Amer. Library Assn.',8.37413E+17, u'Check out the library goings-on at #ECCC2017 ! Pro Panels  Librarian Photo Ops  Pop-Up Library and more! #ECCCLIB https://t.co/uA20xeVTPO',1,0
21799699, u'Amer. Library Assn.',8.37395E+17, u'Get ready for #NationalLibraryWeek w/ print &amp; digital PSAs featuring  Julie Foudy. https://t.co/lPesInWUFw #LibrariesTransform',2,9
21799699, u'Amer. Library Assn.',8.37358E+17," u""Lou Reed's archives are going to @nypl. Today would have been his 75th birthday. via @NewYorker https://t.co/JSG7Pe0raO""",11,22
21799699, u'Amer. Library Assn.',8.37377E+17, u'#TBT to 5 women who stood up for the public\u2019s right to know (+ mark your calendars for #SunshineWeek on March 15)\u2026 https://t.co/CIIkGafsNH',4,6
21799699, u'Amer. Library Assn.',8.32633E+17," u""Need some facts about America's libraries? Check out the new 2017 edition of Quotable Facts.\u2026 https://t.co/siXruVo8Hm""",63,65
21799699, u'Amer. Library Assn.',8.36955E+17, u'Only one month left to submit your WHCLIST application! #nlld17 https://t.co/8emO9jkEv5:',4,1
21799699, u'Amer. Library Assn.',8.37377E+17, u'#TBT to 5 women who stood up for the public\u2019s right to know (+ mark your calendars for #SunshineWeek on March 15)\u2026 https://t.co/CIIkGafsNH',5,7
21799699, u'Amer. Library Assn.',8.37377E+17, u'#TBT to 5 women who stood up for the public\u2019s right to know (+ mark your calendars for #SunshineWeek on March 15)\u2026 https://t.co/CIIkGafsNH',6,8
21799699, u'Amer. Library Assn.',8.26113E+17, u'How to Protect Your Digital #Privacy in the Era of Public Shaming https://t.co/hjXYE3Q0j7 via @ProPublica',34,30
21799699, u'Amer. Library Assn.',8.37413E+17, u'Check out the library goings-on at #ECCC2017 ! Pro Panels  Librarian Photo Ops  Pop-Up Library and more! #ECCCLIB https://t.co/uA20xeVTPO',2,2
21799699, u'Amer. Library Assn.',8.37358E+17," u""Lou Reed's archives are going to @nypl. Today would have been his 75th birthday. via @NewYorker https://t.co/JSG7Pe0raO""",12,24
21799699, u'Amer. Library Assn.',8.3766E+17, u'Who says paper dolls are just for girls? https://t.co/JcNhmrKp4M #programminglibrarian',1,0
21799699, u'Amer. Library Assn.',8.3766E+17, u'Who says paper dolls are just for girls? https://t.co/JcNhmrKp4M #programminglibrarian',2,5
21799699, u'Amer. Library Assn.',8.3766E+17, u'Who says paper dolls are just for girls? https://t.co/JcNhmrKp4M #programminglibrarian',3,5
21799699, u'Amer. Library Assn.',8.37358E+17," u""Lou Reed's archives are going to @nypl. Today would have been his 75th birthday. via @NewYorker https://t.co/JSG7Pe0raO""",13,24
21799699, u'Amer. Library Assn.',8.3766E+17, u'Who says paper dolls are just for girls? https://t.co/JcNhmrKp4M #programminglibrarian',4,7
21799699, u'Amer. Library Assn.',8.37358E+17," u""Lou Reed's archives are going to @nypl. Today would have been his 75th birthday. via @NewYorker https://t.co/JSG7Pe0raO""",14,24
21799699, u'Amer. Library Assn.',8.37377E+17, u'#TBT to 5 women who stood up for the public\u2019s right to know (+ mark your calendars for #SunshineWeek on March 15)\u2026 https://t.co/CIIkGafsNH',7,8
21799699, u'Amer. Library Assn.',8.37377E+17, u'#TBT to 5 women who stood up for the public\u2019s right to know (+ mark your calendars for #SunshineWeek on March 15)\u2026 https://t.co/CIIkGafsNH',8,8
